unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,resolution_action_updated_date,vehicle_type,taxi_pick_up_location,closed_date,resolution_description,facility_type,due_date,bridge_highway_name,bridge_highway_segment,bridge_highway_direction,road_ramp,taxi_company_borough
65235068,2025-06-11T11:12:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10030,176 WEST  137 STREET,WEST  137 STREET,,,,,ADDRESS,NEW YORK,,Open,10 MANHATTAN,1019210057,MANHATTAN,1000348,236649,PHONE,Unspecified,MANHATTAN,40.816207881047966,-73.94184195568272,"{'latitude': '40.816207881047966', 'longitude': '-73.94184195568272', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12427,18,4,36,20,20,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65236512,2025-06-11T11:12:34.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11414,152 BROADWAY,BROADWAY,,,,,ADDRESS,HOWARD BEACH,,Open,10 QUEENS,4142280760,QUEENS,1030870,178103,ONLINE,Unspecified,QUEENS,40.655405560846205,-73.83197949374957,"{'latitude': '40.655405560846205', 'longitude': '-73.83197949374957', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15314,62,3,41,64,64,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65231050,2025-06-11T11:11:02.000,DOHMH,Department of Health and Mental Hygiene,Standing Water,Other - Explain Below,Other,10473,2068 VIRGIL PLACE,VIRGIL PLACE,PUGSLEY AVENUE,OLMSTEAD AVENUE,PUGSLEY AVENUE,OLMSTEAD AVENUE,ADDRESS,BRONX,VIRGIL PLACE,In Progress,09 BRONX,2036080018,BRONX,1024931,238763,ONLINE,Unspecified,BRONX,40.82193120584399,-73.85301703165544,"{'latitude': '40.82193120584399', 'longitude': '-73.85301703165544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11611,58,5,31,26,26,,,,,,,,,,,,
65238293,2025-06-11T11:10:03.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11413,137-29 SOUTHGATE STREET,SOUTHGATE STREET,137 AVENUE,SOUTHGATE PLAZA,137 AVENUE,SOUTHGATE PLAZA,ADDRESS,SPRINGFIELD GARDENS,SOUTHGATE STREET,In Progress,12 QUEENS,4130250023,QUEENS,1050885,185061,ONLINE,Unspecified,QUEENS,40.67437566164977,-73.75977610106891,"{'latitude': '40.67437566164977', 'longitude': '-73.75977610106891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15313,41,3,6,71,71,,,,,,,,,,,,
65236641,2025-06-11T11:09:44.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10456,200 MARCY PLACE,MARCY PLACE,,,,,ADDRESS,BRONX,,Open,04 BRONX,2028310020,BRONX,1007919,244369,PHONE,Unspecified,BRONX,40.83738002961611,-73.91446260789307,"{'latitude': '40.83738002961611', 'longitude': '-73.91446260789307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,50,5,42,27,27,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65231547,2025-06-11T11:08:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11236,607 EAST   82 STREET,EAST   82 STREET,FARRAGUT RD,GLENWOOD RD,,,ADDRESS,BROOKLYN,,Open,18 BROOKLYN,3079870029,BROOKLYN,1007812,172258,PHONE,Unspecified,BROOKLYN,40.639453682309174,-73.91510186694133,"{'latitude': '40.639453682309174', 'longitude': '-73.91510186694133', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13827,5,2,8,42,42,,,,,,,,,,,,
65238811,2025-06-11T11:05:00.000,DEP,Department of Environmental Protection,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),,11426,83-27 COMMONWEALTH BOULEVARD,COMMONWEALTH BOULEVARD,83 AVE,HILLSIDE AVE,,,ADDRESS,BELLEROSE,,Open,13 QUEENS,4085880022,QUEENS,1061219,207410,PHONE,Unspecified,QUEENS,40.73563427663634,-73.7222660793398,"{'latitude': '40.73563427663634', 'longitude': '-73.7222660793398', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24335,63,3,16,63,63,,,,,,,,,,,,
65239468,2025-06-11T11:03:36.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10013,59 MOTT STREET,MOTT STREET,,,,,ADDRESS,NEW YORK,,Closed,03 MANHATTAN,1002000030,MANHATTAN,984713,200104,PHONE,Unspecified,MANHATTAN,40.71591598057683,-73.99832981398475,"{'latitude': '40.71591598057683', 'longitude': '-73.99832981398475', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12076,70,4,32,2,2,2025-06-11T00:00:00.000,,,2025-06-11T19:34:22.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
65239463,2025-06-11T11:01:26.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11212,9507 KINGS HIGHWAY,KINGS HIGHWAY,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,3046500070,BROOKLYN,1006336,179391,ONLINE,Unspecified,BROOKLYN,40.65903601566667,-73.92039680197846,"{'latitude': '40.65903601566667', 'longitude': '-73.92039680197846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614,61,2,17,40,40,2025-06-12T00:00:00.000,,,2025-06-12T14:05:42.000,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",,,,,,,
65232284,2025-06-11T11:00:53.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10033,240 AUDUBON AVENUE,AUDUBON AVENUE,,,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,1021330080,MANHATTAN,1002472,247609,PHONE,Unspecified,MANHATTAN,40.84628580003035,-73.93413870744537,"{'latitude': '40.84628580003035', 'longitude': '-73.93413870744537', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,21,21,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65236643,2025-06-11T11:00:29.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11210,3413 AVENUE H,AVENUE H,,,,,ADDRESS,BROOKLYN,,Closed,17 BROOKLYN,3075620001,BROOKLYN,999949,169507,PHONE,Unspecified,BROOKLYN,40.631920201210995,-73.94344006362452,"{'latitude': '40.631920201210995', 'longitude': '-73.94344006362452', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17217,61,2,26,40,40,2025-06-12T00:00:00.000,,,2025-06-12T15:54:12.000,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",,,,,,,
65231790,2025-06-11T10:57:28.000,DOB,Department of Buildings,General Construction/Plumbing,Construction - Change Grade/Watercourse,,11201,206 SMITH STREET,SMITH STREET,,,,,ADDRESS,BROOKLYN,,Open,06 BROOKLYN,3004020040,BROOKLYN,986496,188703,UNKNOWN,Unspecified,BROOKLYN,40.68462262828986,-73.99190177668031,"{'latitude': '40.68462262828986', 'longitude': '-73.99190177668031', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16865,14,2,38,48,48,2025-06-11T00:00:00.000,,,2025-06-11T10:57:28.000,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,,,,,,,
65233939,2025-06-11T10:57:20.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,10462,851 KINSELLA STREET,KINSELLA STREET,MATTHEWS AVENUE,BRONXDALE AVENUE,MATTHEWS AVENUE,BRONXDALE AVENUE,ADDRESS,BRONX,KINSELLA STREET,In Progress,11 BRONX,2040460142,BRONX,1022850,247389,PHONE,Unspecified,BRONX,40.845616398135455,-73.86048616260236,"{'latitude': '40.845616398135455', 'longitude': '-73.86048616260236', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11271,59,5,12,32,32,,,,,,,,,,,,
65238039,2025-06-11T10:53:32.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10033,511 WEST  179 STREET,WEST  179 STREET,,,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,1021520058,MANHATTAN,1002928,247899,ONLINE,Unspecified,MANHATTAN,40.84708081165011,-73.9324897414894,"{'latitude': '40.84708081165011', 'longitude': '-73.9324897414894', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13091,47,4,39,22,22,2025-06-11T00:00:00.000,,,,"The Department of Housing Preservation and Development was not able to gain access to inspect the conditions. If the conditions still exist and an inspection is required, please contact the borough office with your complaint number at 212 234 - 7485 (MANHATTAN).",,,,,,,
65231560,2025-06-11T10:53:00.000,DEP,Department of Environmental Protection,Water Conservation,Water Meter Broken/Leaking - Private Residence (CMR),,11356,11-08 121 STREET,121 STREET,BEND,12 AVE,,,ADDRESS,COLLEGE POINT,,Closed,07 QUEENS,4040280032,QUEENS,1026616,226437,PHONE,Unspecified,QUEENS,40.78809185970751,-73.8470068165603,"{'latitude': '40.78809185970751', 'longitude': '-73.8470068165603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14191,22,3,20,67,67,2025-06-11T11:13:00.000,,,2025-06-11T11:13:00.000,The Department of Environmental Protection determined that an inspection is warranted to investigate this complaint.,,,,,,,
65241016,2025-06-11T10:51:03.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11233,308 CHAUNCEY STREET,CHAUNCEY STREET,,,,,ADDRESS,BROOKLYN,,Open,03 BROOKLYN,3015130029,BROOKLYN,1006288,187545,PHONE,Unspecified,BROOKLYN,40.681417033034904,-73.92054314745833,"{'latitude': '40.681417033034904', 'longitude': '-73.92054314745833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,69,2,17,52,52,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65238093,2025-06-11T10:51:03.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,11233,308 CHAUNCEY STREET,CHAUNCEY STREET,,,,,ADDRESS,BROOKLYN,,Open,03 BROOKLYN,3015130029,BROOKLYN,1006288,187545,PHONE,Unspecified,BROOKLYN,40.681417033034904,-73.92054314745833,"{'latitude': '40.681417033034904', 'longitude': '-73.92054314745833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13516,69,2,17,52,52,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65240933,2025-06-11T10:51:01.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10026,392 MANHATTAN AVENUE,MANHATTAN AVENUE,,,,,ADDRESS,NEW YORK,,Open,10 MANHATTAN,1019430047,MANHATTAN,996295,232733,PHONE,Unspecified,MANHATTAN,40.80546600633532,-73.95649145422924,"{'latitude': '40.80546600633532', 'longitude': '-73.95649145422924', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12423,18,4,36,18,18,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65237372,2025-06-11T10:50:00.000,DEP,Department of Environmental Protection,Water System,Leak (Use Comments) (WA2),,11354,149-30 32 AVENUE,32 AVENUE,149 ST,150 ST,,,ADDRESS,FLUSHING,,Closed,07 QUEENS,4048170028,QUEENS,1035011,219959,ONLINE,Unspecified,QUEENS,40.770267268566684,-73.8167395999183,"{'latitude': '40.770267268566684', 'longitude': '-73.8167395999183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13832,22,3,20,67,67,2025-06-11T10:55:00.000,,,2025-06-11T10:55:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65233761,2025-06-11T10:48:03.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11238,667 CLASSON AVENUE,CLASSON AVENUE,,,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3011490011,BROOKLYN,995578,186067,PHONE,Unspecified,BROOKLYN,40.67738044385556,-73.9591599666473,"{'latitude': '40.67738044385556', 'longitude': '-73.9591599666473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,49,2025-06-11T00:00:00.000,,,2025-06-11T19:02:50.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
65237983,2025-06-11T10:48:01.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10463,3300 BAILEY AVENUE,BAILEY AVENUE,,,,,ADDRESS,BRONX,,Closed,08 BRONX,2032610092,BRONX,1011557,259702,PHONE,Unspecified,BRONX,40.879453988498064,-73.9012527860454,"{'latitude': '40.879453988498064', 'longitude': '-73.9012527860454', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11272,48,5,29,33,33,2025-06-12T00:00:00.000,,,2025-06-12T17:10:13.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
65236631,2025-06-11T10:47:26.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10040,140 NAGLE AVENUE,NAGLE AVENUE,,,,,ADDRESS,NEW YORK,,Open,12 MANHATTAN,1021740073,MANHATTAN,1004731,253031,ONLINE,Unspecified,MANHATTAN,40.861162620033724,-73.92595725445348,"{'latitude': '40.861162620033724', 'longitude': '-73.92595725445348', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65236651,2025-06-11T10:44:44.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10456,1227 BOSTON ROAD,BOSTON ROAD,,,,,ADDRESS,BRONX,,Open,03 BRONX,2026150053,BRONX,1011443,241698,ONLINE,Unspecified,BRONX,40.83003876101461,-73.90173806323928,"{'latitude': '40.83003876101461', 'longitude': '-73.90173806323928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10934,34,5,42,25,25,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65232285,2025-06-11T10:40:27.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,10458,2500 BELMONT AVENUE,BELMONT AVENUE,,,,,ADDRESS,BRONX,,Open,06 BRONX,2030910009,BRONX,1016317,251654,PHONE,Unspecified,BRONX,40.85734868966404,-73.88407826881912,"{'latitude': '40.85734868966404', 'longitude': '-73.88407826881912', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10936,35,5,22,31,31,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65241023,2025-06-11T10:39:57.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,11369,32-49 107 STREET,107 STREET,,,,,ADDRESS,EAST ELMHURST,,Closed,03 QUEENS,4017020074,QUEENS,1022457,215776,ONLINE,Unspecified,QUEENS,40.75884920119795,-73.86208649101592,"{'latitude': '40.75884920119795', 'longitude': '-73.86208649101592', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,21,73,73,2025-06-11T00:00:00.000,,,2025-06-11T20:18:18.000,"The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.",,,,,,,
65236569,2025-06-11T10:39:56.000,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10460,932 BRONX PARK SOUTH,BRONX PARK SOUTH,,,,,ADDRESS,BRONX,,Open,06 BRONX,2031290015,BRONX,1017449,247472,PHONE,Unspecified,BRONX,40.845866166792334,-73.88000681945161,"{'latitude': '40.845866166792334', 'longitude': '-73.88000681945161', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31,31,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65233940,2025-06-11T10:36:21.000,DPR,Department of Parks and Recreation,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,Street,11219,1532 50 STREET,50 STREET,15 AVENUE,16 AVENUE,15 AVENUE,16 AVENUE,ADDRESS,BROOKLYN,50 STREET,In Progress,12 BROOKLYN,3054580019,BROOKLYN,987728,169275,PHONE,Unspecified,BROOKLYN,40.631296638862935,-73.98746967273782,"{'latitude': '40.631296638862935', 'longitude': '-73.98746967273782', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17621,2,2,18,39,39,,,,,,,,,,,,
65235897,2025-06-11T10:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,10013,105 MOTT STREET,MOTT STREET,CANAL ST,HESTER ST,,,ADDRESS,NEW YORK,,Assigned,02 MANHATTAN,1002057501,MANHATTAN,984962,200633,ONLINE,Unspecified,MANHATTAN,40.71736794226782,-73.99743153704354,"{'latitude': '40.71736794226782', 'longitude': '-73.99743153704354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12076,57,4,32,2,2,2025-06-11T11:20:00.000,,,,"Please call 311 for further information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",,,,,,,
65235886,2025-06-11T10:35:00.000,DEP,Department of Environmental Protection,Sewer,Sewer Odor (SA2),,10301,203 VANDUZER STREET,VANDUZER STREET,GRANT ST,CLINTON ST,,,ADDRESS,STATEN ISLAND,,Closed,01 STATEN ISLAND,5005050042,STATEN ISLAND,962957,169935,PHONE,Unspecified,STATEN ISLAND,40.63308328976644,-74.07671519110094,"{'latitude': '40.63308328976644', 'longitude': '-74.07671519110094', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,74,2025-06-11T12:30:00.000,,,2025-06-11T12:30:00.000,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,,,,,,,
65230137,2025-06-11T10:35:00.000,DEP,Department of Environmental Protection,Water System,Hydrant Running (WC3),,11379,65-14 79 PLACE,79 PLACE,FURMANVILLE AVE,JUNIPER VALLEY RD,,,ADDRESS,MIDDLE VILLAGE,,Closed,05 QUEENS,4030410054,QUEENS,1019394,200625,MOBILE,Unspecified,QUEENS,40.71727620899278,-73.87322195308332,"{'latitude': '40.71727620899278', 'longitude': '-73.87322195308332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15309,54,3,34,62,62,2025-06-11T10:48:00.000,,,2025-06-11T10:48:00.000,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,,,,,,,
65232286,2025-06-11T10:34:15.000,HPD,Department of Housing Preservation and Development,WATER LEAK,SLOW LEAK,RESIDENTIAL BUILDING,11101,48-50 37 STREET,37 STREET,,,,,ADDRESS,LONG ISLAND CITY,,Open,02 QUEENS,4002360066,QUEENS,1003925,208552,PHONE,Unspecified,QUEENS,40.73908180894808,-73.9290014281657,"{'latitude': '40.73908180894808', 'longitude': '-73.9290014281657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858,53,3,33,66,66,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65230855,2025-06-11T10:27:00.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10025,230 RIVERSIDE DRIVE,RIVERSIDE DRIVE,,,,,ADDRESS,NEW YORK,,Open,07 MANHATTAN,1012537503,MANHATTAN,990947,229129,PHONE,Unspecified,MANHATTAN,40.795579683862975,-73.97581291398045,"{'latitude': '40.795579683862975', 'longitude': '-73.97581291398045', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,15,15,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65236637,2025-06-11T10:26:44.000,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10467,3343 DECATUR AVENUE,DECATUR AVENUE,,,,,ADDRESS,BRONX,,Closed,07 BRONX,2033520066,BRONX,1019384,259016,PHONE,Unspecified,BRONX,40.877543445188735,-73.87295252485556,"{'latitude': '40.877543445188735', 'longitude': '-73.87295252485556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11605,24,5,40,34,34,2025-06-12T00:00:00.000,,,2025-06-12T13:20:02.000,"HPD inspected this condition so the complaint has been closed. Violations were issued. The law provides the property owner time to correct the condition(s).  Violation descriptions and the dates for the property owner to correct any violations are available at HPDONLINE.  If the owner has not corrected the condition by the date provided, you may wish to bring a case in housing court seeking the correction of these conditions.To find out more about how to start a housing court case, visit HPD's w",,,,,,,
65240215,2025-06-11T10:26:00.000,DEP,Department of Environmental Protection,Water System,Excessive Water In Basement (WEFB),,11429,112-19 207 STREET,207 STREET,112 AVE,113 AVE,,,ADDRESS,QUEENS VILLAGE,,Open,13 QUEENS,4109840013,QUEENS,1053921,195918,PHONE,Unspecified,QUEENS,40.70415213425533,-73.74871888725552,"{'latitude': '40.70415213425533', 'longitude': '-73.74871888725552', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24338,63,3,6,63,63,,,,,,,,,,,,
65230849,2025-06-11T10:23:45.000,HPD,Department of Housing Preservation and Development,WATER LEAK,DAMP SPOT,RESIDENTIAL BUILDING,10468,2682 CRESTON AVENUE,CRESTON AVENUE,,,,,ADDRESS,BRONX,,Open,07 BRONX,2033140014,BRONX,1013311,255275,PHONE,Unspecified,BRONX,40.86729764123603,-73.89492920247194,"{'latitude': '40.86729764123603', 'longitude': '-73.89492920247194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11606,24,5,29,34,34,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
65239466,2025-06-11T10:23:02.000,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10009,107 EAST    2 STREET,EAST    2 STREET,,,,,ADDRESS,NEW YORK,,Open,03 MANHATTAN,1004290016,MANHATTAN,987809,202894,ONLINE,Unspecified,MANHATTAN,40.72357315495647,-73.98716009715466,"{'latitude': '40.72357315495647', 'longitude': '-73.98716009715466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11729,70,4,50,5,5,2025-06-11T00:00:00.000,,,,The following complaint conditions are still open. HPD has already attempted to notify the property owner that the condition exists; the tenant should provide access for the owner to make the repair.  HPD may attempt to contact the tenant by phone to verify the correction of the condition or an HPD Inspector may attempt to conduct an inspection.,,,,,,,
